APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	P525L_Rep1.PAU	P525L_Rep2.PAU	P525L_Rep3.PAU	WT_Rep1.PAU	WT_Rep2.PAU	WT_Rep3.PAU	P525L_Rep1.TPM	P525L_Rep2.TPM	P525L_Rep3.TPM	WT_Rep1.TPM	WT_Rep2.TPM	WT_Rep3.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	FUS_P525L_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000111859.19_1_D	ENST00000379446	ENSG00000111859.19	NEDD9	chr6	11183297	11185671	-	11183297	11185161	1864	2	100	100	100	100	100	100	15.09966	0.981942	5.162012	7.285115	4.481075	2.89644	5	TRUE	100	100	0	1	1	0	1864	1864	Intermediate	NS	NS
ENSG00000171873.9_1_D	ENST00000379453	ENSG00000171873.9	ADRA1D	chr20	4220630	4222130	-	4220630	4221522	892	3	0	0	0	43.071	100	0	0	0	0	1.139519	3.494778	0	2	TRUE	47.6903333333333	0	-47.6903333333333	0.241355746987043	1	0.617342355618668	841	892	Distal	NS	NS
ENSG00000171873.9_2_D	ENST00000379453	ENSG00000171873.9	ADRA1D	chr20	4220681	4222130	-	4220681	4221522	841	3	0	100	100	56.929	0	100	0	0.772514	1.007244	1.50617	0	1.483251	3	TRUE	52.3096666666667	66.6666666666667	14.357	0.761672365128483	1	0.118231801121761	841	892	Proximal	NS	NS
ENSG00000198363.20_1_D	ENST00000379454,ENST00001030515,ENST00001134283	ENSG00000198363.20	ASPH	chr8	61500555	61503509	-	61500555	61503358	2803	2	100	100	100	100	100	100	8.084209	9.617104	8.037618	10.16738	7.553326	6.85787	6	TRUE	100	100	0	1	1	0	2803	2803	Intermediate	NS	NS
ENSG00000165271.19_1_D	ENST00000379471,ENST00000297990	ENSG00000165271.19	NOL6	chr9	33461440	33462813	-	33461440	33462181	741	2	69.609	71.404	85.671	68.068	63.171	82.732	13.944244	10.585643	11.007869	12.869047	10.449099	8.028353	6	TRUE	71.3236666666667	75.5613333333333	4.23766666666667	0.614995767349657	1	0.211127873205093	65	741	Distal	NS	NS
ENSG00000165271.19_2_P	ENST00000379471,ENST00000297990	ENSG00000165271.19	NOL6	chr9	33462116	33462813	-	33462116	33462181	65	2	30.391	28.596	14.329	31.932	36.829	17.268	6.088022	4.239414	1.841127	6.037103	6.091903	1.675724	6	TRUE	28.6763333333333	24.4386666666667	-4.23766666666667	0.614995767349658	1	0.211127873205093	65	741	Proximal	NS	NS
ENSG00000120662.18_1_D	ENST00000379477,ENST00000979817,ENST00001131848	ENSG00000120662.18	MTRF1	chr13	41216368	41217228	-	41216368	41217114	746	3	23.033	26.612	45.812	26.275	30.852	51.965	1.31127	0.947573	1.949551	3.447895	1.057864	2.76812	5	TRUE	36.364	31.819	-4.54500000000001	0.690752690450643	1	0.160677414850694	142	746	Distal	NS	NS
ENSG00000120662.18_3_P	ENST00000379477,ENST00000979817,ENST00001131848	ENSG00000120662.18	MTRF1	chr13	41216972	41217228	-	41216972	41217114	142	3	76.967	73.388	54.188	73.725	0	48.035	4.381731	2.613141	2.305982	9.674412	0	2.558824	5	TRUE	40.5866666666667	68.181	27.5943333333333	0.329785845374455	1	0.481767988496498	142	746	Proximal	NS	NS
ENSG00000120696.9_1_D	ENST00000379483	ENSG00000120696.9	KBTBD7	chr13	41189833	41194569	-	41189833	41192202	2369	2	100	100	100	100	100	100	5.723441	8.651264	7.248972	14.542333	16.29519	13.986591	6	TRUE	100	100	0	1	1	0	2369	2369	Intermediate	NS	NS
ENSG00000149970.17_1_P	ENST00000379510	ENSG00000149970.17	CNKSR2	chrX	21652305	21654557	+	21652521	21654557	2036	2	0	0	35.033	0	0	38.115	0	0	11.567038	0	0	7.677598	2	TRUE	12.705	11.6776666666667	-1.02733333333333	0.955402171914564	1	0.0198137757704396	2036	2174	Proximal	NS	NS
ENSG00000149970.17_2_D	ENST00000379510	ENSG00000149970.17	CNKSR2	chrX	21652305	21654695	+	21652521	21654695	2174	2	100	100	64.967	100	100	61.885	24.492981	36.96675	21.45035	18.414577	40.289001	12.465481	6	TRUE	87.295	88.3223333333333	1.02733333333333	0.955402171914564	1	0.0198137757704395	2036	2174	Distal	NS	NS
ENSG00000205302.9_1_P	ENST00000379516	ENSG00000205302.9	SNX2	chr5	122829597	122830108	+	122829648	122830108	460	4	93.264	90.598	84.908	88.448	91.394	89.919	47.058418	30.632645	27.270255	54.26978	49.96902	35.125722	6	TRUE	89.9203333333333	89.59	-0.330333333333328	0.908753718733216	1	0.0415537989422474	460	4885	Proximal	NS	NS
ENSG00000205302.9_4_D	ENST00000379516	ENSG00000205302.9	SNX2	chr5	122829597	122834533	+	122829648	122834533	4885	4	6.736	9.402	8.615	11.552	8.606	10.081	3.399057	3.17901	2.767013	7.087888	4.705211	3.937998	6	TRUE	10.0796666666667	8.251	-1.82866666666667	0.190827121069038	1	0.719359901678138	460	4885	Distal	NS	NS
ENSG00000184838.16_1_P	ENST00000379551,ENST00000505123	ENSG00000184838.16	PRR16	chr5	120685953	120687270	+	120686709	120687270	561	2	100	100	100	100	100	0	0.745596	1.460318	1.930438	1.58678	5.353769	0	4	TRUE	66.6666666666667	100	33.3333333333333	0.422649730810374	1	0.37401940329452	561	561	Intermediate	NS	NS
ENSG00000151657.14_1_D	ENST00000379562	ENSG00000151657.14	KIN	chr10	7750961	7756142	-	7750961	7756079	5118	3	3.535	5.218	8.712	7.027	6.074	10.289	1.290882	1.263083	2.953199	2.381819	2.484117	2.80998	6	TRUE	7.79666666666667	5.82166666666667	-1.975	0.378389769764622	1	0.42206061379993	277	5118	Distal	NS	NS
ENSG00000151657.14_2_D	ENST00000379562	ENSG00000151657.14	KIN	chr10	7755228	7756142	-	7755228	7756079	851	3	12.399	0	0	0	18.805	0	4.526996	0	0	0	7.69075	0	2	TRUE	6.26833333333333	4.133	-2.13533333333333	0.792284355824337	1	0.101118919418916	277	5118	Intermediate	NS	NS
ENSG00000151657.14_3_P	ENST00000379562	ENSG00000151657.14	KIN	chr10	7755802	7756142	-	7755802	7756079	277	3	84.066	94.782	91.288	92.973	75.122	89.711	30.694345	22.942198	30.94659	31.512365	30.723583	24.499842	6	TRUE	85.9353333333333	90.0453333333333	4.11	0.559881293564171	1	0.251904042663213	277	5118	Proximal	NS	NS
ENSG00000183722.11_1_D	ENST00000379589	ENSG00000183722.11	LHFPL6	chr13	39342891	39344054	-	39342891	39343935	1044	2	100	43.137	40.169	65.308	100	30.451	23.895961	3.479727	3.704391	27.837661	5.628003	3.064148	6	TRUE	65.253	61.102	-4.151	0.889191118699481	1	0.0510048837137913	210	1044	Distal	NS	NS
ENSG00000183722.11_2_P	ENST00000379589	ENSG00000183722.11	LHFPL6	chr13	39343725	39344054	-	39343725	39343935	210	2	0	56.863	59.831	34.692	0	69.549	0	4.586938	5.517698	14.787352	0	6.998363	4	TRUE	34.747	38.898	4.151	0.889191118699481	1	0.0510048837137913	210	1044	Proximal	NS	NS
ENSG00000164221.15_1_D	ENST00000379611	ENSG00000164221.15	CCDC112	chr5	115267187	115267918	-	115267187	115267875	688	2	100	100	100	100	100	100	140.55693	233.81426	195.434975	118.822859	251.448731	203.754227	6	TRUE	100	100	0	1	1	0	688	688	Intermediate	NS	NS
ENSG00000075426.14_2_D	ENST00000379619,ENST00000264716,ENST00001127144	ENSG00000075426.14	FOSL2	chr2	28411878	28417312	+	28412448	28417312	4864	2	100	75.115	88.251	100	72.174	75.901	7.642947	13.447173	21.768362	8.754467	20.355145	21.090629	6	TRUE	82.6916666666667	87.7886666666667	5.09700000000001	0.676147463569096	1	0.169958576794778	523	4864	Distal	NS	NS
ENSG00000075426.14_1_P	ENST00000379619,ENST00000264716,ENST00001127144,ENST00001127145	ENSG00000075426.14	FOSL2	chr2	28411878	28412971	+	28412448	28412971	523	2	0	24.885	11.749	0	27.826	24.099	0	4.454995	2.897927	0	7.847634	6.696421	4	TRUE	17.3083333333333	12.2113333333333	-5.097	0.676147463569097	1	0.169958576794778	523	4864	Proximal	NS	NS
ENSG00000165102.17_1_P	ENST00000379644,ENST00001119660,ENST00001136911	ENSG00000165102.17	HGSNAT	chr8	43199387	43200547	+	43199569	43200547	978	2	33.022	33.348	44.749	20.47	27.588	43.469	4.046878	7.993886	14.76921	2.940571	6.364938	10.942579	6	TRUE	30.509	37.0396666666667	6.53066666666667	0.461743259061815	1	0.335599436057999	978	2213	Proximal	NS	NS
ENSG00000165102.17_2_D	ENST00000379644,ENST00001119660,ENST00001136911	ENSG00000165102.17	HGSNAT	chr8	43199387	43201782	+	43199569	43201782	2213	2	66.978	66.652	55.251	79.53	72.412	56.531	8.208238	15.977497	18.235069	11.425041	16.706416	14.230828	6	TRUE	69.491	62.9603333333333	-6.53066666666667	0.461743259061815	1	0.335599436058	978	2213	Distal	NS	NS
ENSG00000140859.18_2_D	ENST00000379655,ENST00000989249,ENST00001049017,ENST00000874183	ENSG00000140859.18	KIFC3	chr16	57758216	57759153	-	57758216	57758632	416	2	100	100	100	100	100	100	12.12798	23.37544	13.342427	28.068598	28.250154	12.65384	6	TRUE	100	100	0	1	1	0	416	416	Intermediate	NS	NS
ENSG00000134986.16_1_D	ENST00000379671	ENSG00000134986.16	NREP	chr5	111728811	111731046	-	111728811	111730920	2109	2	0.264	0.218	0.39	0.364	0.349	0.409	2.114955	4.476026	9.931895	4.495453	8.717089	13.310939	6	TRUE	0.374	0.290666666666667	-0.0833333333333333	0.241618736556104	1	0.616869390963923	309	2109	Distal	NS	NS
ENSG00000173681.19_1_D	ENST00000379682	ENSG00000173681.19	BCLAF3	chrX	19912859	19917334	-	19912859	19917304	4445	2	12.044	22.218	28.135	20.942	22.49	27.409	3.145253	4.725117	6.144914	5.056835	6.230771	7.644867	6	TRUE	23.6136666666667	20.799	-2.81466666666667	0.62300976307034	1	0.205505147539302	1050	4445	Distal	NS	NS
ENSG00000173681.19_2_P	ENST00000379682	ENSG00000173681.19	BCLAF3	chrX	19916254	19917334	-	19916254	19917304	1050	2	87.956	77.782	71.865	79.058	77.51	72.591	22.969584	16.541727	15.695932	19.090009	21.473449	20.2466	6	TRUE	76.3863333333333	79.201	2.81466666666665	0.623009763070342	1	0.2055051475393	1050	4445	Proximal	NS	NS
ENSG00000147010.21_1_D	ENST00000379698,ENST00000699679,ENST00000699720,ENST00000699742,ENST00000878923,ENST00001042394,ENST00001042395	ENSG00000147010.21	SH3KBP1	chrX	19533974	19536458	-	19533974	19536416	2442	2	8.432	8.248	7.634	7.41	6.941	8.589	3.716965	6.232914	6.003314	5.615084	6.844869	7.187396	6	TRUE	7.64666666666667	8.10466666666667	0.458	0.46505212732463	1	0.332498364657092	1010	2442	Distal	NS	NS
ENSG00000147010.21_2_P	ENST00000379698,ENST00000699679,ENST00000699720,ENST00000699742,ENST00000878923,ENST00001042394,ENST00001042395	ENSG00000147010.21	SH3KBP1	chrX	19535406	19536458	-	19535406	19536416	1010	2	91.568	91.752	92.366	92.59	93.059	91.411	40.364757	69.331913	72.633006	70.157778	91.777013	76.491038	6	TRUE	92.3533333333333	91.8953333333333	-0.458000000000013	0.465052127324618	1	0.332498364657103	1010	2442	Proximal	NS	NS
ENSG00000107262.27_1_D	ENST00000379704	ENSG00000107262.27	BAG1	chr9	33252470	33255308	-	33252470	33255218	2748	2	0.383	0.42	0.43	0.588	0.321	0.448	0.92565	1.075605	0.88293	1.457299	0.975658	1.114734	3	TRUE	0.452333333333333	0.411	-0.0413333333333333	0.647771309317666	1	0.18857829139987	194	2748	Distal	NS	NS
ENSG00000107262.27_2_P	ENST00000379704	ENSG00000107262.27	BAG1	chr9	33255024	33255308	-	33255024	33255218	194	2	99.617	99.58	99.57	99.412	99.679	99.552	240.969749	254.720663	204.648637	246.335554	302.68931	247.526445	6	TRUE	99.5476666666667	99.589	0.041333333333327	0.64777130931771	1	0.18857829139984	194	2748	Proximal	NS	NS
ENSG00000205339.12_1_P	ENST00000379719	ENSG00000205339.12	IPO7	chr11	9445096	9445470	+	9445194	9445470	276	6	10.63	0	0	9.604	0	12.223	13.638671	0	0	11.86447	0	14.591193	3	TRUE	7.27566666666667	3.54333333333333	-3.73233333333333	0.507605668764064	1	0.294473536500096	276	2932	Proximal	NS	NS
ENSG00000205339.12_4_D	ENST00000379719	ENSG00000205339.12	IPO7	chr11	9445096	9447242	+	9445194	9447242	2048	6	12.932	28.038	34.774	16.558	0	22.21	16.591523	25.627355	47.005457	20.454959	0	26.513911	5	TRUE	12.9226666666667	25.248	12.3253333333333	0.254892269116342	1	0.593643336484553	276	2932	Intermediate	NS	NS
ENSG00000205339.12_5_D	ENST00000379719	ENSG00000205339.12	IPO7	chr11	9445096	9447845	+	9445194	9447845	2651	6	40.095	22.974	40.831	42.528	40.294	37.788	51.441425	20.998668	55.192579	52.53753	32.769879	45.110062	6	TRUE	40.2033333333333	34.6333333333333	-5.57	0.442267111738194	1	0.354315354823655	276	2932	Intermediate	NS	NS
ENSG00000205339.12_6_D	ENST00000379719	ENSG00000205339.12	IPO7	chr11	9445096	9448126	+	9445194	9448126	2932	6	36.343	48.987	24.394	31.311	59.706	27.78	46.627329	44.775144	32.974696	38.680061	48.557652	33.162868	6	TRUE	39.599	36.5746666666667	-3.02433333333334	0.81990485542011	1	0.0862365417180374	276	2932	Distal	NS	NS
ENSG00000137074.22_2_D	ENST00000379817,ENST00000379825	ENSG00000137074.22	APTX	chr9	32972605	32973688	-	32972605	32973497	892	2	44.274	42.346	34.705	37.679	32.137	55.265	17.827071	12.826944	13.291243	18.424157	11.194784	18.307477	6	TRUE	41.6936666666667	40.4416666666667	-1.252	0.880135850185448	1	0.0554502887221225	122	892	Distal	NS	NS
ENSG00000166233.17_1_P	ENST00000379887	ENSG00000166233.17	ARIH1	chr15	72583207	72583483	+	72583292	72583483	191	6	29.299	41.942	32.114	23.479	37.381	33.945	18.056451	37.036303	26.925513	15.026715	32.357546	32.070478	6	TRUE	31.6016666666667	34.4516666666667	2.85	0.641894869415462	1	0.192536095562737	191	8554	Proximal	NS	NS
ENSG00000166233.17_2_D	ENST00000379887	ENSG00000166233.17	ARIH1	chr15	72583207	72584015	+	72583292	72584015	723	6	43.481	37.709	39.012	43.961	38.473	38.744	26.796982	33.299085	32.708981	28.135185	33.303092	36.603846	6	TRUE	40.3926666666667	40.0673333333333	-0.325333333333326	0.902700247730077	1	0.0444564383558209	191	8554	Intermediate	NS	NS
ENSG00000166233.17_4_D	ENST00000379887	ENSG00000166233.17	ARIH1	chr15	72583207	72586563	+	72583292	72586563	3271	6	17.7	13.833	18.711	19.034	14.164	14.259	10.908504	12.214971	15.688053	12.181772	12.260929	13.471731	6	TRUE	15.819	16.748	0.928999999999998	0.693311996471099	1	0.159071285080147	191	8554	Intermediate	NS	NS
ENSG00000166233.17_5_D	ENST00000379887	ENSG00000166233.17	ARIH1	chr15	72583207	72587351	+	72583292	72587351	4059	6	2.426	0	2.825	3.055	0	4.805	1.495187	0	2.368521	1.955493	0	4.539962	4	TRUE	2.62	1.75033333333333	-0.869666666666667	0.63259881704528	1	0.198871624546738	191	8554	Intermediate	NS	NS
ENSG00000166233.17_6_D	ENST00000379887	ENSG00000166233.17	ARIH1	chr15	72583207	72591846	+	72583292	72591846	8554	6	7.094	6.516	7.337	10.47	9.982	8.246	4.372138	5.753988	6.151779	6.701109	8.641017	7.790851	6	TRUE	9.566	6.98233333333333	-2.58366666666667	0.0488306172683853	1	1.31130778575972	191	8554	Distal	NS	NS
ENSG00000134453.18_1_P	ENST00000379888	ENSG00000134453.18	RBM17	chr10	6115452	6116832	+	6115556	6116832	1276	2	96.874	79.033	86.081	89.665	43.047	95.828	76.121552	50.811655	63.143411	71.697954	29.104689	71.427622	6	TRUE	76.18	87.3293333333333	11.1493333333333	0.578869849548112	1	0.237419070084054	1276	1324	Proximal	NS	NS
ENSG00000134453.18_2_D	ENST00000379888	ENSG00000134453.18	RBM17	chr10	6115452	6116880	+	6115556	6116880	1324	2	3.126	20.967	13.919	10.335	56.953	4.172	2.455996	13.480286	10.209711	8.264071	38.507394	3.109806	6	TRUE	23.82	12.6706666666667	-11.1493333333333	0.578869849548112	1	0.237419070084054	1276	1324	Distal	NS	NS
ENSG00000132274.19_2_D	ENST00000379965,ENST00001065471,ENST00001141194	ENSG00000132274.19	TRIM22	chr11	5709052	5710863	+	5709648	5710863	1215	3	55.75	NA	NA	100	0	0	3.387317	0	0	5.961102	0	0	2	TRUE	33.3333333333333	55.75	22.4166666666667	NA	NA	NA	171	1215	Distal	NS	NS
ENSG00000164292.15_2_D	ENST00000379982	ENSG00000164292.15	RHOBTB3	chr5	95793058	95796367	+	95793174	95796367	3193	2	100	100	100	100	100	100	39.693748	43.549688	47.093162	52.61774	25.703217	32.419986	6	TRUE	100	100	0	1	1	0	3193	3193	Intermediate	NS	NS
ENSG00000174482.12_1_D	ENST00000379992	ENSG00000174482.12	LINGO2	chr9	27937616	27950706	-	27937616	27948850	11234	2	48.597	70.198	65.297	40.019	61.319	42.703	0.862651	3.624659	3.502672	1.227887	3.013731	2.124896	5	TRUE	48.0136666666667	61.364	13.3503333333333	0.226966831315999	1	0.644037605489459	768	11234	Distal	NS	NS
ENSG00000174482.12_2_P	ENST00000379992	ENSG00000174482.12	LINGO2	chr9	27948082	27950706	-	27948082	27948850	768	2	51.403	29.802	34.703	59.981	38.681	57.297	0.912462	1.538845	1.86156	1.840409	1.901118	2.851144	5	TRUE	51.9863333333333	38.636	-13.3503333333333	0.226966831315999	1	0.644037605489459	768	11234	Proximal	NS	NS
ENSG00000196470.14_1_D	ENST00000380006,ENST00000356721	ENSG00000196470.14	SIAH1	chr16	48360530	48363882	-	48360530	48361579	1049	4	100	100	100	100	100	100	33.108909	37.913046	44.246687	37.437616	43.435556	47.583945	6	TRUE	100	100	0	1	1	0	1049	1049	Intermediate	NS	NS
ENSG00000132256.22_1_S	ENST00000380027,ENST00000380034,ENST00000985673,ENST00000396847	ENSG00000132256.22	TRIM5	chr11	5663603	5665682	-	5663603	5664087	484	2	100	100	100	100	100	100	4.753036	0.467611	2.178928	3.590755	0.740215	1.05291	4	TRUE	100	100	0	1	1	0	484	484	Intermediate	NS	NS
ENSG00000188779.12_2_D	ENST00000380035	ENSG00000188779.12	SKOR1	chr15	67833741	67834561	+	67833836	67834561	725	2	100	100	100	100	0	100	0.765227	1.595141	1.860545	0.814602	0	0.580733	2	TRUE	66.6666666666667	100	33.3333333333333	0.422649730810374	1	0.37401940329452	725	725	Intermediate	NS	NS
ENSG00000102054.20_1_D	ENST00000380084,ENST00001050007,ENST00001132137	ENSG00000102054.20	RBBP7	chrX	16844340	16845103	-	16844340	16844907	567	2	1.705	1.143	1.214	0.672	1.21	0.699	4.904832	3.031259	2.992533	1.886098	3.933961	1.604683	6	TRUE	0.860333333333333	1.354	0.493666666666667	0.118123572747228	1	0.927663425904885	258	567	Distal	NS	NS
ENSG00000102054.20_2_P	ENST00000380084,ENST00001050007,ENST00001132137	ENSG00000102054.20	RBBP7	chrX	16844649	16845103	-	16844649	16844907	258	2	98.295	98.857	98.786	99.328	98.79	99.301	282.719355	262.078549	243.452047	278.794733	321.120714	228.080609	6	TRUE	99.1396666666667	98.646	-0.49366666666667	0.118123572747225	1	0.927663425904896	258	567	Proximal	NS	NS
ENSG00000139597.20_3_D	ENST00000380130,ENST00000380139,ENST00000530622,ENST00000994710,ENST00001112969,ENST00001131867	ENSG00000139597.20	N4BP2L1	chr13	32401672	32403200	-	32401672	32402941	1269	4	0	0	0	0	78.541	91.11	0	0	0	0	4.638393	1.719834	2	TRUE	56.5503333333333	0	-56.5503333333333	0.185735087137884	1	0.731106046120413	1210	1269	Distal	NS	NS
ENSG00000169895.8_5_D	ENST00000380155,ENST00001118269,ENST00001135090	ENSG00000169895.8	SYAP1	chrX	16760231	16762684	+	16760359	16762684	2325	6	11.465	20.02	20.231	18.822	23.617	19.767	13.135202	18.394744	25.846444	24.986974	23.408795	27.322561	6	TRUE	20.7353333333333	17.2386666666667	-3.49666666666667	0.360119990136998	1	0.443552770422023	544	4977	Intermediate	NS	NS
ENSG00000169895.8_6_D	ENST00000380155,ENST00001118269,ENST00001135090	ENSG00000169895.8	SYAP1	chrX	16760231	16765336	+	16760359	16765336	4977	6	4.585	6.783	6.451	5.581	7.162	4.072	5.252362	6.232405	8.241775	7.408896	7.099019	5.628107	6	TRUE	5.605	5.93966666666667	0.334666666666666	0.781699436148643	1	0.106960201305798	544	4977	Distal	NS	NS
ENSG00000169895.8_1_P	ENST00000380155,ENST00001118269,ENST00001135090,ENST00000939107	ENSG00000169895.8	SYAP1	chrX	16760231	16760903	+	16760359	16760903	544	6	80.078	73.197	73.318	75.596	69.221	76.161	91.741837	67.254597	93.666767	100.354817	68.611569	105.27094	6	TRUE	73.6593333333333	75.531	1.87166666666667	0.587948695817269	1	0.230660568644188	544	4977	Proximal	NS	NS
ENSG00000205476.10_2_D	ENST00000380243	ENSG00000205476.10	CCDC85C	chr14	99511265	99515335	-	99511265	99515245	3980	3	14.392	13.328	11.209	13.891	12.662	18.448	5.142985	5.948385	4.728736	4.757221	3.722794	4.963402	6	TRUE	15.0003333333333	12.9763333333333	-2.024	0.383616235826191	1	0.416103020426011	3211	3980	Distal	NS	NS
ENSG00000205476.10_3_P	ENST00000380243	ENSG00000205476.10	CCDC85C	chr14	99512034	99515335	-	99512034	99515245	3211	3	84.293	85.597	87.446	83.993	85.401	80.119	30.121249	38.20315	36.890157	28.764281	25.108624	21.5561	6	TRUE	83.171	85.7786666666667	2.60766666666667	0.242786669693259	1	0.614775162067901	3211	3980	Proximal	NS	NS
ENSG00000089280.22_2_D	ENST00000380244	ENSG00000089280.22	FUS	chr16	31191398	31191779	+	31191438	31191779	341	5	5.915	10.683	10.614	2.316	3.68	4.679	42.302715	76.219203	84.745412	13.133046	20.253325	21.6214	6	TRUE	3.55833333333333	9.07066666666667	5.51233333333333	0.0561033953355771	1	1.25101085477086	167	5525	Intermediate	NS	NS
ENSG00000089280.22_3_D	ENST00000380244	ENSG00000089280.22	FUS	chr16	31191398	31191806	+	31191438	31191806	368	5	0.964	0	0.945	0	0	0	6.894875	0	7.544156	0	0	0	2	TRUE	0	0.636333333333333	0.636333333333333	0.18354385686629	1	0.736260146565707	167	5525	Intermediate	NS	NS
ENSG00000089280.22_4_D	ENST00000380244	ENSG00000089280.22	FUS	chr16	31191398	31194871	+	31191438	31194871	3433	5	0.246	0.381	0.707	1.964	1.407	2.796	1.7601	2.714853	5.64737	11.138022	7.746185	12.920174	6	TRUE	2.05566666666667	0.444666666666667	-1.611	0.0456161332560374	1	1.34088153135088	167	5525	Intermediate	NS	NS
ENSG00000089280.22_5_D	ENST00000380244	ENSG00000089280.22	FUS	chr16	31191398	31196963	+	31191438	31196963	5525	5	0.051	0.101	0.141	0.43	0.451	0.553	0.361777	0.720999	1.125132	2.43863	2.483492	2.554291	4	TRUE	0.478	0.0976666666666667	-0.380333333333333	0.00195644796127861	1	2.70853169922259	167	5525	Distal	NS	NS
ENSG00000137266.16_1_D	ENST00000380302	ENSG00000137266.16	SLC22A23	chr6	3268974	3273412	-	3268974	3273054	4080	4	100	100	100	100	100	63.766	4.65583	9.506678	8.053739	6.178657	9.587851	5.080893	6	TRUE	87.922	100	12.078	0.422649730810374	1	0.37401940329452	4080	4080	Intermediate	NS	NS
ENSG00000145685.16_1_D	ENST00000380345	ENSG00000145685.16	LHFPL2	chr5	78485214	78489153	-	78485214	78488896	3682	2	100	100	100	100	100	100	2.501318	2.703848	3.298572	7.07047	2.637426	2.03587	6	TRUE	100	100	0	1	1	0	3682	3682	Intermediate	NS	NS
ENSG00000137274.16_1_P	ENST00000380375	ENSG00000137274.16	BPHL	chr6	3152487	3153198	+	3152575	3153198	623	3	63.826	85.106	66.043	76.612	82.258	74.148	11.639954	19.804771	12.01369	21.395657	22.142289	14.708511	6	TRUE	77.6726666666667	71.6583333333333	-6.01433333333333	0.474114980301869	1	0.324116322344707	623	1024	Proximal	NS	NS
ENSG00000137274.16_2_D	ENST00000380375	ENSG00000137274.16	BPHL	chr6	3152487	3153538	+	3152575	3153538	963	3	24.129	10.298	0	0	0	20.84	4.400507	2.396423	0	0	0	4.133987	3	TRUE	6.94666666666667	11.4756666666667	4.529	0.669696745579799	1	0.174121811531447	623	1024	Intermediate	NS	NS
ENSG00000137274.16_3_D	ENST00000380375	ENSG00000137274.16	BPHL	chr6	3152487	3153599	+	3152575	3153599	1024	3	12.045	4.596	33.957	23.388	17.742	5.012	2.196661	1.069466	6.177056	6.531524	4.775787	0.994176	5	TRUE	15.3806666666667	16.866	1.48533333333333	0.894171133443221	1	0.0485793545850505	623	1024	Distal	NS	NS
ENSG00000130150.14_2_D	ENST00000380492,ENST00001117454	ENSG00000130150.14	MOSPD2	chrX	14919671	14922327	+	14919865	14922327	2462	2	100	100	100	100	100	100	25.342747	15.386828	22.698109	29.953687	15.235831	19.260468	6	TRUE	100	100	0	1	1	0	2462	2462	Intermediate	NS	NS
ENSG00000137776.19_1_D	ENST00000380516	ENSG00000137776.19	SLTM	chr15	58879049	58880107	-	58879049	58879998	949	2	68.637	67.822	56.104	53.179	100	60.001	46.209159	42.220895	34.707679	30.605439	50.809866	40.936375	6	TRUE	71.06	64.1876666666667	-6.87233333333333	0.689359049785943	1	0.161554518694557	580	949	Distal	NS	NS
ENSG00000137776.19_2_P	ENST00000380516	ENSG00000137776.19	SLTM	chr15	58879418	58880107	-	58879418	58879998	580	2	31.363	32.178	43.896	46.821	0	39.999	21.114588	20.031605	27.154981	26.946603	0	27.289796	5	TRUE	28.94	35.8123333333333	6.87233333333333	0.689359049785943	1	0.161554518694557	580	949	Proximal	NS	NS
ENSG00000139219.21_1_D	ENST00000380518	ENSG00000139219.21	COL2A1	chr12	47972964	47973553	-	47972964	47973406	442	2	22.542	100	53.105	33.497	47.518	28.948	2.434339	4.461181	3.318542	14.334463	8.56447	0.990799	5	TRUE	36.6543333333333	58.549	21.8946666666667	0.435570240379724	1	0.360941800358824	206	442	Distal	NS	NS
ENSG00000139219.21_2_P	ENST00000380518	ENSG00000139219.21	COL2A1	chr12	47973200	47973553	-	47973200	47973406	206	2	77.458	0	46.895	66.503	52.482	71.052	8.364558	0	2.930502	28.45861	9.459141	2.431872	5	TRUE	63.3456666666667	41.451	-21.8946666666667	0.435570240379724	1	0.360941800358824	206	442	Proximal	NS	NS
ENSG00000102781.16_1_D	ENST00000380615	ENSG00000102781.16	KATNAL1	chr13	30202629	30208738	-	30202629	30208539	5910	2	74.364	100	82.182	88.324	100	87.325	12.353148	18.174254	20.637156	13.485388	14.587769	13.944496	6	TRUE	91.883	85.5153333333333	-6.36766666666666	0.51208328950505	1	0.290659395995631	500	5910	Distal	NS	NS
ENSG00000102781.16_2_P	ENST00000380615	ENSG00000102781.16	KATNAL1	chr13	30208039	30208738	-	30208039	30208539	500	2	25.636	0	17.818	11.676	0	12.675	4.258525	0	4.474343	1.782785	0	2.02402	4	TRUE	8.117	14.4846666666667	6.36766666666667	0.51208328950505	1	0.290659395995631	500	5910	Proximal	NS	NS
ENSG00000049883.17_1_P	ENST00000380639	ENSG00000049883.17	PTCD2	chr5	72358202	72359234	+	72358427	72359234	807	4	0	0	55.622	0	79.724	69.516	0	0	1.653589	0	3.186354	3.558072	3	TRUE	49.7466666666667	18.5406666666667	-31.206	0.377771626938103	1	0.422770663478626	807	9968	Proximal	NS	NS
