APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	MATR3_KO1_Rep1.PAU	MATR3_KO1_Rep2.PAU	MATR3_KO5_Rep1.PAU	WT1_Rep1.PAU	WT1_Rep2.PAU	WT1_Rep3.PAU	WT7_Rep1.PAU	WT7_Rep2.PAU	MATR3_KO1_Rep1.TPM	MATR3_KO1_Rep2.TPM	MATR3_KO5_Rep1.TPM	WT1_Rep1.TPM	WT1_Rep2.TPM	WT1_Rep3.TPM	WT7_Rep1.TPM	WT7_Rep2.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	MATR3_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000121716.22_2_D	ENST00000448382,ENST00000452089,ENST00000990526,ENST00001057347,ENST00001063645	ENSG00000121716.22	PILRB	chr7	100367348	100367733	+	100367377	100367733	356	3	97.926	0	64.016	79.46	25.834	25.951	66.29	0	43.438197	0	31.122902	41.758175	16.555437	17.146047	28.664612	0	6	TRUE	39.507	53.9806666666667	14.4736666666667	0.682961505315867	1	0.165603774356598	285	454	Intermediate	NS	NS
ENSG00000121716.22_3_D	ENST00000448382,ENST00000452089,ENST00000990526,ENST00001057347,ENST00001063645	ENSG00000121716.22	PILRB	chr7	100367348	100367831	+	100367377	100367831	454	3	2.074	42.053	35.984	20.54	21.849	20.905	33.71	23.064	0.919792	19.575504	17.494373	10.794542	14.001611	13.811662	14.576346	14.368372	7	TRUE	24.0136	26.7036666666667	2.69006666666667	0.850362351904153	1	0.0703959755804969	285	454	Distal	NS	NS
ENSG00000182899.19_2_D	ENST00000448864,ENST00001101093	ENSG00000182899.19	RPL35A	chr3	197955749	197956610	+	197955792	197956610	818	2	1.776	2.348	1.853	5.121	2.954	2.327	2.587	2.213	25.704322	28.933052	28.495022	30.147942	22.909263	27.880637	31.45798	28.668484	8	TRUE	3.0404	1.99233333333333	-1.04806666666667	0.124714577501165	0.939309713710705	0.904082780215923	59	818	Distal	NS	NS
ENSG00000182899.19_1_P	ENST00000448864,ENST00001101093,ENST00001101091	ENSG00000182899.19	RPL35A	chr3	197955749	197955851	+	197955792	197955851	59	2	98.224	97.652	98.147	94.879	97.046	97.673	97.413	97.787	1421.927259	1203.472584	1509.406515	558.549489	752.676141	1170.489981	1184.415695	1266.814748	8	TRUE	96.9596	98.0076666666667	1.04806666666666	0.124714577501168	0.939309713710705	0.904082780215913	59	818	Proximal	NS	NS
ENSG00000188735.14_1_P	ENST00000449592,ENST00000540377,ENST00001067552,ENST00001141106	ENSG00000188735.14	TMEM120B	chr12	121775608	121776250	+	121775871	121776250	379	2	48.683	57.921	54.17	48.136	53.374	56.723	58.612	50.326	9.933211	11.175535	12.644891	10.608433	11.203107	16.313754	14.075504	10.55678	8	TRUE	53.4342	53.5913333333333	0.157133333333327	0.964380281414744	1	0.0157516781787784	379	6197	Proximal	NS	NS
ENSG00000188735.14_2_D	ENST00000449592,ENST00000540377,ENST00001067552,ENST00001141106	ENSG00000188735.14	TMEM120B	chr12	121775608	121782068	+	121775871	121782068	6197	2	51.317	42.079	45.83	51.864	46.626	43.277	41.388	49.674	10.470564	8.119039	10.697873	11.429864	9.786544	12.446598	9.939346	10.419963	8	TRUE	46.5658	46.4086666666667	-0.157133333333327	0.964380281414744	1	0.0157516781787784	379	6197	Distal	NS	NS
ENSG00000103356.18_1_D	ENST00000449606	ENSG00000103356.18	EARS2	chr16	23522015	23524454	-	23522015	23524370	2355	2	55.722	49.823	55.022	85.638	69.971	72.388	75.962	73.898	28.338982	26.179692	28.887838	50.376078	37.882081	46.283986	45.929819	45.072131	8	TRUE	75.5714	53.5223333333333	-22.0490666666667	0.000527414339674986	0.198693209889096	3.27784806650873	1742	2355	Distal	Shortening	Distal decreased
ENSG00000103356.18_2_P	ENST00000449606	ENSG00000103356.18	EARS2	chr16	23522628	23524454	-	23522628	23524370	1742	2	44.278	50.177	44.978	14.362	30.029	27.612	24.038	26.102	22.518755	26.365335	23.614118	8.448709	16.25758	17.654753	14.534269	15.920608	8	TRUE	24.4286	46.4776666666667	22.0490666666667	0.000527414339674983	0.198693209889096	3.27784806650873	1742	2355	Proximal	Shortening	Proximal increased
ENSG00000106355.12_2_D	ENST00000450169	ENSG00000106355.12	LSM5	chr7	32485331	32487293	-	32485331	32487260	1929	2	10.761	10.894	10.48	9.801	10.863	12.687	9.526	12.824	19.75488	23.78446	21.615274	25.087028	21.960574	28.430256	23.893764	24.959365	8	TRUE	11.1402	10.7116666666667	-0.428533333333334	0.575463741309405	1	0.239982035101655	227	1929	Distal	NS	NS
ENSG00000023171.22_1_P	ENST00000450171,ENST00001126667,ENST00001144122	ENSG00000023171.22	GRAMD1B	chr11	123622505	123622722	+	123622595	123622722	127	3	0	42.094	0	0	0	59.06	60.025	0	0	4.613982	0	0	0	10.618613	8.911647	0	3	TRUE	23.817	14.0313333333333	-9.78566666666667	0.647489676016134	1	0.188767151856702	127	5172	Proximal	NS	NS
ENSG00000023171.22_2_D	ENST00000450171,ENST00001126667,ENST00001144122	ENSG00000023171.22	GRAMD1B	chr11	123622505	123623056	+	123622595	123623056	461	3	32.839	15.953	0	0	0	0	9.348	34.027	2.580968	1.748619	0	0	0	0	1.387936	2.45505	4	TRUE	8.675	16.264	7.589	0.547447980598045	1	0.261657141898874	127	5172	Intermediate	NS	NS
ENSG00000023171.22_3_D	ENST00000450171,ENST00001126667,ENST00001144122	ENSG00000023171.22	GRAMD1B	chr11	123622505	123627767	+	123622595	123627767	5172	3	67.161	41.953	100	100	100	40.94	30.627	65.973	5.278611	4.598464	6.537107	4.235074	6.050503	7.360616	4.547072	4.759853	8	TRUE	67.508	69.7046666666667	2.19666666666667	0.925105686267593	1	0.033808649595102	127	5172	Distal	NS	NS
ENSG00000197782.17_1_D	ENST00000450241	ENSG00000197782.17	ZNF780A	chr19	40069151	40076209	-	40069151	40074515	5364	3	57.764	59.787	100	44.987	65.752	75.264	38.71	76.561	4.651715	4.197717	7.590475	4.290656	5.158521	6.972427	3.451287	6.1173	8	TRUE	60.2548	72.517	12.2622	0.489555999611213	0.984489769582073	0.310197622694139	3510	5364	Distal	NS	NS
ENSG00000197782.17_2_D	ENST00000450241	ENSG00000197782.17	ZNF780A	chr19	40070111	40076209	-	40070111	40074515	4404	3	0	0	0	55.013	0	0	28.396	0	0	0	0	5.24687	0	0	2.531705	0	2	TRUE	16.6818	0	-16.6818	0.205585909630867	0.942890048196625	0.687006654167332	3510	5364	Intermediate	NS	NS
ENSG00000197782.17_3_P	ENST00000450241	ENSG00000197782.17	ZNF780A	chr19	40071005	40076209	-	40071005	40074515	3510	3	42.236	40.213	0	0	34.248	24.736	32.895	23.439	3.401263	2.823419	0	0	2.686903	2.291484	2.932866	1.872753	6	TRUE	23.0636	27.483	4.4194	0.789499128930167	1	0.10264834482102	3510	5364	Proximal	NS	NS
ENSG00000167654.20_2_D	ENST00000450849	ENSG00000167654.20	ATCAY	chr19	3924582	3928079	+	3924592	3928079	3487	2	65.759	100	78.685	100	100	100	100	100	2.141422	2.269921	2.266284	0.084334	0.084844	0.081971	0.059719	0.071069	3	TRUE	100	81.4813333333333	-18.5186666666667	0.20474472917638	0.942890048196625	0.688787269636298	3487	3487	Intermediate	NS	NS
ENSG00000142871.20_1_P	ENST00000451137,ENST00000866036	ENSG00000142871.20	CCN1	chr1	85582739	85583707	+	85583042	85583707	665	2	96.002	95.297	95.535	87.362	94.461	97.923	97.504	92.217	71.380662	64.476047	48.195981	37.193781	53.535124	67.750166	88.615934	79.663391	8	TRUE	93.8934	95.6113333333333	1.71793333333333	0.426688464586321	0.960343177992421	0.369889098022398	665	920	Proximal	NS	NS
ENSG00000142871.20_2_D	ENST00000451137,ENST00000866036	ENSG00000142871.20	CCN1	chr1	85582739	85583962	+	85583042	85583962	920	2	3.998	4.703	4.465	12.638	5.539	2.077	2.496	7.783	2.972937	3.182205	2.252568	5.380376	3.13939	1.436797	2.268803	6.723478	8	TRUE	6.1066	4.38866666666667	-1.71793333333333	0.426688464586321	0.960343177992421	0.369889098022398	665	920	Distal	NS	NS
ENSG00000154548.11_1_D	ENST00000452027	ENSG00000154548.11	SRSF12	chr6	89095958	89098947	-	89095958	89098577	2619	3	41.071	28.823	30.364	30.42	27.303	30.794	33.206	28.614	4.974259	5.213422	5.487746	5.494827	5.568955	6.300102	5.240368	4.728021	8	TRUE	30.0674	33.4193333333333	3.35193333333333	0.478945565324191	0.981208938050917	0.319713843626607	90	2619	Distal	NS	NS
ENSG00000154548.11_3_P	ENST00000452027	ENSG00000154548.11	SRSF12	chr6	89098487	89098947	-	89098487	89098577	90	3	0	71.177	69.636	69.58	72.697	69.206	66.794	71.386	0	12.874036	12.585349	12.568268	14.828037	14.158675	10.541211	11.795561	7	TRUE	69.9326	46.9376666666667	-22.9949333333333	0.430599370081189	0.962384890680103	0.365926609836414	90	2619	Proximal	NS	NS
ENSG00000126214.24_1_P	ENST00000452929	ENSG00000126214.24	KLC1	chr14	103701200	103701551	+	103701203	103701551	348	2	97.199	95.919	96.372	97.728	98.106	96.183	98.256	97.955	62.498774	39.446818	70.462293	60.570585	56.106647	37.040061	52.194703	52.809811	8	TRUE	97.6456	96.4966666666667	-1.14893333333333	0.0791811484086808	0.866904270667144	1.10137820372127	348	13046	Proximal	NS	NS
ENSG00000126214.24_2_D	ENST00000452929	ENSG00000126214.24	KLC1	chr14	103701200	103714249	+	103701203	103714249	13046	2	2.801	4.081	3.628	2.272	1.894	3.817	1.744	2.045	1.801251	1.678331	2.65273	1.407975	1.083416	1.469762	0.926661	1.102375	7	TRUE	2.3544	3.50333333333333	1.14893333333333	0.0791811484086809	0.866904270667144	1.10137820372127	348	13046	Distal	NS	NS
ENSG00000136527.21_1_D	ENST00000453386	ENSG00000136527.21	TRA2B	chr3	185915905	185917725	-	185915905	185917714	1809	3	2.544	2.163	3.712	3.829	3.802	4.097	3.056	2.725	6.017008	4.496303	8.996058	9.806188	7.651689	9.595866	6.87515	5.66203	8	TRUE	3.5018	2.80633333333333	-0.695466666666667	0.276437430531075	0.956658880632059	0.558403152424823	387	1809	Distal	NS	NS
ENSG00000136527.21_2_D	ENST00000453386	ENSG00000136527.21	TRA2B	chr3	185916743	185917725	-	185916743	185917714	971	3	83.747	97.837	90.823	96.171	96.198	95.903	96.944	97.275	198.072173	203.356394	220.107855	246.298416	193.619576	224.618366	218.110512	202.143976	8	TRUE	96.4982	90.8023333333333	-5.69586666666666	0.296174813776895	0.957535726036567	0.528451875939004	387	1809	Intermediate	NS	NS
ENSG00000136527.21_3_P	ENST00000453386	ENSG00000136527.21	TRA2B	chr3	185917327	185917725	-	185917327	185917714	387	3	13.709	0	5.465	0	0	0	0	0	32.422548	0	13.244224	0	0	0	0	0	2	TRUE	0	6.39133333333333	6.39133333333333	0.249898108347176	0.952310198261302	0.602237031338507	387	1809	Proximal	NS	NS
ENSG00000214193.13_1_P	ENST00000453908	ENSG00000214193.13	SH3D21	chr1	36321055	36321230	+	36321127	36321230	103	3	0	0	0	0	0	69.157	67.177	56.106	0	0	0	0	0	6.894198	9.004094	7.46501	3	TRUE	38.488	0	-38.488	0.0723464114699457	0.866904270667144	1.14058300590572	103	3759	Proximal	NS	NS
ENSG00000214193.13_2_D	ENST00000453908	ENSG00000214193.13	SH3D21	chr1	36321055	36321347	+	36321127	36321347	220	3	0	0	0	0	0	0	9.846	20.774	0	0	0	0	0	0	1.319755	2.76403	2	TRUE	6.124	0	-6.124	0.212185827792603	0.942890048196625	0.673283626641144	103	3759	Intermediate	NS	NS
ENSG00000247077.10_1_P	ENST00000454808,ENST00001045906,ENST00001066858,ENST00001134387	ENSG00000247077.10	PGAM5	chr12	132720677	132721267	+	132720828	132721267	439	3	59.026	46.226	54.826	59.4	54.097	46.251	46.137	53.408	144.979418	108.780985	127.08351	173.108579	142.158865	128.2191	133.318562	168.185454	8	TRUE	51.8586	53.3593333333333	1.50073333333333	0.758289313301329	1	0.120165064555396	439	1906	Proximal	NS	NS
ENSG00000247077.10_2_D	ENST00000454808,ENST00001045906,ENST00001066858,ENST00001134387	ENSG00000247077.10	PGAM5	chr12	132720677	132721316	+	132720828	132721316	488	3	0	16.413	0	0	9.6	15.453	13.288	15.364	0	38.623401	0	0	25.228249	42.838243	38.397228	48.381955	5	TRUE	10.741	5.471	-5.27	0.454194551852306	0.970647553102613	0.342758079527712	439	1906	Intermediate	NS	NS
ENSG00000247077.10_3_D	ENST00000454808,ENST00001045906,ENST00001066858,ENST00001134387	ENSG00000247077.10	PGAM5	chr12	132720677	132722734	+	132720828	132722734	1906	3	40.974	37.361	45.174	40.6	36.303	38.296	40.575	31.228	100.641218	87.918438	104.711722	118.320918	95.399022	106.166836	117.244995	98.338975	8	TRUE	37.4004	41.1696666666667	3.76926666666667	0.25159894947711	0.952310198261302	0.599291176570357	439	1906	Distal	NS	NS
ENSG00000137500.12_1_D	ENST00000455220,ENST00001031648,ENST00001101811,ENST00001101819,ENST00001124330	ENSG00000137500.12	CCDC90B	chr11	83259096	83261966	-	83259096	83261910	2814	4	1.333	1.892	3.823	2.394	2.065	1.094	1.397	1.485	0.713556	1.32663	2.177393	1.470696	1.291843	0.686847	0.974528	1.076799	5	TRUE	1.687	2.34933333333333	0.662333333333333	0.477255021765326	0.981160271032252	0.321249493183649	154	2814	Distal	NS	NS
ENSG00000137500.12_3_D	ENST00000455220,ENST00001031648,ENST00001101811,ENST00001101819,ENST00001124330	ENSG00000137500.12	CCDC90B	chr11	83261455	83261966	-	83261455	83261910	455	4	50.821	32.49	39.825	40.955	29.572	43.563	41.008	22.623	27.19746	22.779214	22.680034	25.164273	18.499485	27.356284	28.611067	16.40419	8	TRUE	35.5442	41.0453333333333	5.50113333333333	0.454119807273136	0.970647553102613	0.342829555130917	154	2814	Intermediate	NS	NS
ENSG00000137500.12_4_P	ENST00000455220,ENST00001031648,ENST00001101811,ENST00001101819,ENST00001124330	ENSG00000137500.12	CCDC90B	chr11	83261756	83261966	-	83261756	83261910	154	4	47.846	63.746	56.351	56.652	68.363	54.249	57.596	75.892	25.605245	44.692885	32.091177	34.80887	42.765493	34.066518	40.184648	55.031509	8	TRUE	62.5504	55.981	-6.56939999999999	0.336604565170737	0.958982962316213	0.472879998238343	154	2814	Proximal	NS	NS
ENSG00000196510.16_1_D	ENST00000455511	ENSG00000196510.16	ANAPC7	chr12	110372899	110374333	-	110372899	110374143	1244	4	8.205	8.143	5.765	10.845	8.613	5.651	9.709	6.561	5.627654	4.8729	3.988182	7.27953	6.174332	4.162734	7.350316	4.508354	8	TRUE	8.2758	7.371	-0.9048	0.498739507404997	0.989054141244544	0.302126227995009	310	1244	Distal	NS	NS
ENSG00000196510.16_2_D	ENST00000455511	ENSG00000196510.16	ANAPC7	chr12	110373437	110374333	-	110373437	110374143	706	4	30.738	67.974	94.235	33.704	0	94.349	76.918	42.601	21.082354	40.676625	65.196324	22.622894	0	69.501094	58.23092	29.271592	7	TRUE	49.5144	64.3156666666667	14.8012666666667	0.576875239000337	1	0.238918101701075	310	1244	Intermediate	NS	NS
ENSG00000196510.16_3_D	ENST00000455511	ENSG00000196510.16	ANAPC7	chr12	110373477	110374333	-	110373477	110374143	666	4	45.515	23.882	0	55.451	80.029	0	0	50.837	31.217592	14.291507	0	37.219625	57.366562	0	0	34.930414	5	TRUE	37.2634	23.1323333333333	-14.1310666666667	0.520985307413882	0.995717285096385	0.283174524299421	310	1244	Intermediate	NS	NS
ENSG00000196510.16_4_P	ENST00000455511	ENSG00000196510.16	ANAPC7	chr12	110373833	110374333	-	110373833	110374143	310	4	15.543	0	0	0	11.358	0	13.373	0	10.660351	0	0	0	8.141663	0	10.123977	0	3	TRUE	4.9462	5.181	0.2348	0.971008454464451	1	0.0127769887209612	310	1244	Proximal	NS	NS
ENSG00000166181.15_1_P	ENST00000455725,ENST00001100572,ENST00001144291,ENST00001122659,ENST00000378852,ENST00000866289,ENST00001003232,ENST00001122658,ENST00001117000	ENSG00000166181.15	API5	chr11	43342427	43342981	+	43342514	43342981	467	2	29.709	27.903	27.532	28.045	33.549	21.813	37.922	29.526	51.363401	45.932281	47.620361	54.791847	55.449636	37.172878	77.486292	49.516731	8	TRUE	30.171	28.3813333333333	-1.78966666666667	0.552175999292649	1	0.257922474193117	467	2015	Proximal	NS	NS
ENSG00000170234.15_1_D	ENST00000456329,ENST00001080174	ENSG00000170234.15	PWWP2A	chr5	160075881	160078168	-	160075881	160078090	2209	2	100	100	73.708	100	100	100	100	100	3.826641	4.370304	5.645737	4.407875	2.850028	4.665803	2.763137	3.182753	8	TRUE	100	91.236	-8.764	0.422649730810374	0.958982962316213	0.37401940329452	2209	2209	Intermediate	NS	NS
ENSG00000174748.24_1_P	ENST00000456530	ENSG00000174748.24	RPL15	chr3	23921597	23923696	+	23921675	23923696	2021	2	56.793	46.499	0	0	0	0	0	0	3.55498	2.276265	0	0	0	0	0	0	2	TRUE	0	34.4306666666667	34.4306666666667	0.1875281691458	0.939309713710705	0.726933486412502	2021	2699	Proximal	NS	NS
ENSG00000174748.24_2_D	ENST00000456530	ENSG00000174748.24	RPL15	chr3	23921597	23924374	+	23921675	23924374	2699	2	43.207	53.501	100	100	100	100	100	100	2.704577	2.619081	5.45111	2.805917	2.817515	3.039642	3.159437	2.499788	8	TRUE	100	65.5693333333333	-34.4306666666667	0.1875281691458	0.939309713710705	0.726933486412502	2021	2699	Distal	NS	NS
ENSG00000149260.20_1_P	ENST00000456580	ENSG00000149260.20	CAPN5	chr11	77123687	77124549	+	77123870	77124549	679	2	43.869	61.506	45.471	0	65.251	67.73	69.776	50.219	1.738742	2.79727	1.305292	0	3.270646	3.307742	3.052696	1.874845	7	TRUE	50.5952	50.282	-0.313200000000002	0.983294094961002	1	0.00731656892650502	679	2285	Proximal	NS	NS
ENSG00000149260.20_2_D	ENST00000456580	ENSG00000149260.20	CAPN5	chr11	77123687	77126155	+	77123870	77126155	2285	2	56.131	38.494	54.529	100	34.749	32.27	30.224	49.781	2.22474	1.750709	1.565324	2.380738	1.741782	1.575953	1.322296	1.858513	8	TRUE	49.4048	49.718	0.313200000000002	0.983294094961002	1	0.00731656892650502	679	2285	Distal	NS	NS
ENSG00000137802.17_1_P	ENST00000456763	ENSG00000137802.17	MAPKBP1	chr15	41825208	41825617	+	41825436	41825617	181	2	26.694	37.663	37.221	34.09	45.187	26.143	57.948	51.319	3.30685	5.508043	6.884643	4.810648	7.665091	4.332112	11.740904	8.319744	8	TRUE	42.9374	33.8593333333333	-9.07806666666667	0.229366938499708	0.943709359486265	0.639469182171105	181	2419	Proximal	NS	NS
ENSG00000137802.17_2_D	ENST00000456763	ENSG00000137802.17	MAPKBP1	chr15	41825208	41827855	+	41825436	41827855	2419	2	73.306	62.337	62.779	65.91	54.813	73.857	42.052	48.681	9.081216	9.11663	11.612216	9.300794	9.297968	12.238512	8.520155	7.892106	8	TRUE	57.0626	66.1406666666667	9.07806666666668	0.229366938499708	0.943709359486265	0.639469182171105	181	2419	Distal	NS	NS
ENSG00000135999.15_2_D	ENST00000457184	ENSG00000135999.15	EPC2	chr2	148786304	148788495	+	148786377	148788495	2118	2	53.697	43.522	69.996	55.962	33.716	49.662	39.927	50.189	7.116899	6.272225	7.963187	11.151853	5.33495	7.307999	6.052622	8.006651	8	TRUE	45.8912	55.7383333333333	9.84713333333333	0.336608770612817	0.958982962316213	0.472874572320013	1191	2118	Distal	NS	NS
ENSG00000139921.15_1_P	ENST00000457354	ENSG00000139921.15	TMX1	chr14	51254340	51256041	+	51254519	51256041	1522	2	86.278	87.85	82.19	81.319	82.607	83.034	83.642	80.773	185.403204	203.417969	205.985961	181.193162	159.894022	199.283848	193.59838	157.962875	8	TRUE	82.275	85.4393333333333	3.16433333333333	0.193715146693971	0.939309713710705	0.712836420228591	1522	3027	Proximal	NS	NS
ENSG00000139921.15_2_D	ENST00000457354	ENSG00000139921.15	TMX1	chr14	51254340	51257546	+	51254519	51257546	3027	2	13.722	12.15	17.81	18.681	17.393	16.966	16.358	19.227	29.487304	28.134641	44.636109	41.625215	33.665585	40.719499	37.862645	37.601394	8	TRUE	17.725	14.5606666666667	-3.16433333333334	0.19371514669397	0.939309713710705	0.712836420228592	1522	3027	Distal	NS	NS
ENSG00000108671.13_3_D	ENST00000457654	ENSG00000108671.13	PSMD11	chr17	32480488	32482380	+	32480631	32482380	1749	4	85.919	89.139	83.78	79.606	83.975	82.244	61.214	82.392	91.788793	97.525477	89.866337	100.679346	106.97403	110.731271	94.013877	105.741659	8	TRUE	77.8862	86.2793333333333	8.39313333333332	0.121728923650475	0.937708099030191	0.914606218077716	1749	2687	Proximal	NS	NS
ENSG00000108671.13_4_D	ENST00000457654	ENSG00000108671.13	PSMD11	chr17	32480488	32483318	+	32480631	32483318	2687	4	14.081	10.861	16.22	20.394	16.025	17.756	15.778	17.608	15.04247	11.882262	17.398697	25.792232	20.413355	23.906619	24.232784	22.598044	8	TRUE	17.5122	13.7206666666667	-3.79153333333333	0.116120347811089	0.931223258123208	0.935091672011819	1749	2687	Distal	NS	NS
ENSG00000184007.23_1_D	ENST00000457805,ENST00000987851,ENST00001033889,ENST00001141648	ENSG00000184007.23	PTP4A2	chr1	31906420	31908960	-	31906420	31908823	2403	3	38.48	43.606	35.517	34.536	49.131	55.086	35.984	48.342	80.249546	88.89629	85.204004	93.329742	95.841708	107.805374	82.010736	94.414098	8	TRUE	44.6158	39.201	-5.4148	0.289090526088329	0.957327689908997	0.538966140549953	191	2403	Distal	NS	NS
ENSG00000184007.23_3_P	ENST00000457805,ENST00000987851,ENST00001033889,ENST00001141648	ENSG00000184007.23	PTP4A2	chr1	31908632	31908960	-	31908632	31908823	191	3	61.52	56.394	64.483	65.464	50.869	44.914	64.016	51.658	128.299277	114.96482	154.690985	176.908947	99.232126	87.899245	145.899559	100.88951	8	TRUE	55.3842	60.799	5.4148	0.289090526088329	0.957327689908997	0.538966140549953	191	2403	Proximal	NS	NS
ENSG00000213799.15_1_P	ENST00000458035	ENSG00000213799.15	ZNF845	chr19	53350817	53354546	+	53353588	53354546	958	2	74.822	50.918	66.694	36.574	57.967	41.442	71.628	0	5.22668	4.065096	5.359317	3.208994	3.433239	3.33178	5.287737	0	7	TRUE	41.5222	64.1446666666667	22.6224666666667	0.15828199377014	0.939309713710705	0.800568487860668	958	1281	Proximal	NS	NS
ENSG00000213799.15_2_D	ENST00000458035	ENSG00000213799.15	ZNF845	chr19	53350817	53354869	+	53353588	53354869	1281	2	25.178	49.082	33.306	63.426	42.033	58.558	28.372	100	1.758762	3.918536	2.676363	5.564997	2.489501	4.707775	2.094488	7.913358	8	TRUE	58.4778	35.8553333333333	-22.6224666666667	0.15828199377014	0.939309713710705	0.800568487860668	958	1281	Distal	NS	NS
ENSG00000011198.12_1_P	ENST00000458276,ENST00000644371,ENST00001099265,ENST00001144482	ENSG00000011198.12	ABHD5	chr3	43718442	43718800	+	43718549	43718800	251	3	72.703	77.446	72.101	60.392	68.302	72.212	68.069	79.058	14.165636	18.227978	21.828604	15.606247	12.064543	18.069011	16.140274	24.87536	8	TRUE	69.6066	74.0833333333333	4.47673333333333	0.247649169802746	0.9516112637435	0.606163123569636	251	4176	Proximal	NS	NS
ENSG00000011198.12_2_D	ENST00000458276,ENST00000644371,ENST00001099265,ENST00001144482	ENSG00000011198.12	ABHD5	chr3	43718442	43720703	+	43718549	43720703	2154	3	16.664	14.705	20.48	24.238	16.814	16.673	21.343	14.831	3.246765	3.461124	6.20029	6.263496	2.969974	4.172058	5.060761	4.666489	8	TRUE	18.7798	17.283	-1.4968	0.562345655191531	1	0.249996655966233	251	4176	Intermediate	NS	NS
ENSG00000011198.12_3_D	ENST00000458276,ENST00000644371,ENST00001099265,ENST00001144482	ENSG00000011198.12	ABHD5	chr3	43718442	43722725	+	43718549	43722725	4176	3	10.634	7.849	7.42	15.37	14.883	11.115	10.589	6.111	2.07189	1.847405	2.246352	3.971736	2.628891	2.781156	2.51075	1.922922	8	TRUE	11.6136	8.63433333333333	-2.97926666666667	0.179968487083201	0.939309713710705	0.744803534252362	251	4176	Distal	NS	NS
ENSG00000164323.17_1_D	ENST00000458385	ENSG00000164323.17	CFAP97	chr4	185159664	185162925	-	185159664	185162797	3133	3	14.851	13.793	16.291	7.062	15.356	18.075	14.388	20.918	4.285292	4.159526	5.602611	2.094454	4.277729	6.493036	4.714121	5.333649	8	TRUE	15.1598	14.9783333333333	-0.181466666666667	0.943587085546638	1	0.0252180117396146	2607	3133	Distal	NS	NS
ENSG00000164323.17_2_D	ENST00000458385	ENSG00000164323.17	CFAP97	chr4	185160096	185162925	-	185160096	185162797	2701	3	85.149	43.835	83.709	92.938	34.519	81.925	21.883	79.082	24.570427	13.2189	28.787899	27.562192	9.615881	29.429615	7.169631	20.163856	8	TRUE	62.0694	70.8976666666667	8.82826666666666	0.669507264030484	1	0.174244706611283	2607	3133	Intermediate	NS	NS
ENSG00000164323.17_3_P	ENST00000458385	ENSG00000164323.17	CFAP97	chr4	185160190	185162925	-	185160190	185162797	2607	3	0	42.372	0	0	50.125	0	63.728	0	0	12.777614	0	0	13.963038	0	20.879387	0	3	TRUE	22.7706	14.124	-8.6466	0.681903470819109	1	0.166277099035128	2607	3133	Proximal	NS	NS
ENSG00000242028.10_2_D	ENST00000458412,ENST00000406925,ENST00000497142,ENST00001099137,ENST00001099139,ENST00001099142	ENSG00000242028.10	HYPK	chr15	43801517	43802291	+	43801806	43802291	485	2	4.186	4.403	4.472	7.068	6.988	6.661	5.122	3.97	3.634283	3.496391	4.529023	7.333748	5.725121	5.653005	4.901659	3.434478	8	TRUE	5.9618	4.35366666666667	-1.60813333333333	0.0570929174951248	0.856697137067244	1.24341776362041	67	485	Distal	NS	NS
ENSG00000242028.10_1_P	ENST00000458412,ENST00000406925,ENST00000497142,ENST00001099137,ENST00001099139,ENST00001099142,ENST00001099143	ENSG00000242028.10	HYPK	chr15	43801517	43801873	+	43801806	43801873	67	2	95.814	95.597	95.528	92.932	93.012	93.339	94.878	96.03	83.192635	75.904548	96.755108	96.431707	76.206851	79.208566	90.798023	83.06945	8	TRUE	94.0382	95.6463333333333	1.60813333333333	0.0570929174951254	0.856697137067244	1.2434177636204	67	485	Proximal	NS	NS
ENSG00000101290.16_2_D	ENST00000460006	ENSG00000101290.16	CDS2	chr20	5190101	5197887	+	5190234	5197887	7653	2	40.341	40.202	41.07	46.399	50.858	55.779	43.701	45.945	17.263531	16.409969	16.939397	15.320876	15.117224	17.828065	13.266356	12.354126	8	TRUE	48.5364	40.5376666666667	-7.99873333333333	0.0199101096483453	0.671118999720565	1.70092634823275	664	7653	Distal	NS	NS
ENSG00000101290.16_1_P	ENST00000460006,ENST00001095078	ENSG00000101290.16	CDS2	chr20	5190101	5191354	+	5190690	5191354	664	2	59.659	59.798	58.93	53.601	49.142	44.221	56.299	54.055	25.530941	24.408722	24.305342	17.698828	14.607291	14.133626	17.090529	14.534835	8	TRUE	51.4636	59.4623333333333	7.99873333333333	0.0199101096483453	0.671118999720565	1.70092634823275	664	7653	Proximal	NS	NS
ENSG00000181090.23_1_P	ENST00000460843,ENST00001063685,ENST00001063686	ENSG00000181090.23	EHMT1	chr9	137834772	137835741	+	137834953	137835741	788	2	55.145	28.149	37.397	31.464	32.815	46.458	28.532	43.224	19.063325	8.551608	13.605295	11.285088	10.30186	19.140577	8.754216	14.670232	8	TRUE	36.4986	40.2303333333333	3.73173333333334	0.697584538781875	1	0.156403153643332	788	1174	Proximal	NS	NS
