APA_ID	Transcript	Gene	Gene_Name	Chr	LastExon.Start	LastExon.End	Strand	UTR3.Start	UTR3.End	Length	Num_Events	A4_1.PAU	A4_2.PAU	A4_3.PAU	A4_4.PAU	A5_1.PAU	A5_2.PAU	A5_3.PAU	A5_4.PAU	WT_1.PAU	WT_2.PAU	WT_3.PAU	WT_4.PAU	A4_1.TPM	A4_2.TPM	A4_3.TPM	A4_4.TPM	A5_1.TPM	A5_2.TPM	A5_3.TPM	A5_4.TPM	WT_1.TPM	WT_2.TPM	WT_3.TPM	WT_4.TPM	TPM_pass_n	Expression_Pass	WT_mean_PAU	FUS_KO_mean_PAU	DeltaPAU	P_value	FDR	minus_log10_P	Min_Length	Max_Length	APA_Site	Mechanism	Four_Category
ENSG00000196510.16_2_D	ENST00000455511	ENSG00000196510.16	ANAPC7	chr12	110373437	110374333	-	110373437	110374143	706	4	8.769	32.614	89.227	24.314	77.892	80.91	39.565	94.439	66.696	45.048	80.295	45.914	1.88535	8.683544	15.648852	4.711815	15.504156	17.996145	7.296932	19.797511	16.754918	12.578102	17.946011	14.575479	12	TRUE	59.48825	55.96625	-3.52200000000001	0.813469040366497	1	0.0896589711276758	666	1244	Intermediate	NS	NS
ENSG00000196510.16_3_D	ENST00000455511	ENSG00000196510.16	ANAPC7	chr12	110373477	110374333	-	110373477	110374143	666	4	85.04	27.816	0	70.497	15.788	10.554	53.026	0	24.83	48.965	12.274	45.196	18.282968	7.406096	0	13.661655	3.142468	2.347362	9.779544	0	6.237527	13.671914	2.743226	14.347485	10	TRUE	32.81625	32.840125	0.0238750000000039	0.998716143648219	1	0.000557929956779405	666	1244	Proximal	NS	NS
ENSG00000166181.15_1_P	ENST00000455725,ENST00001100572,ENST00001144291,ENST00001122659,ENST00000378852,ENST00000866289,ENST00001003232,ENST00001122658,ENST00001117000	ENSG00000166181.15	API5	chr11	43342427	43342981	+	43342514	43342981	467	2	33.111	30.35	14.276	19.829	20.227	20.449	14.498	13.995	18.803	24.515	13.27	22.753	80.739306	64.371532	22.971971	34.131118	33.701287	34.447348	22.193877	23.23004	33.593936	50.430543	22.461377	46.260378	12	TRUE	19.83525	20.841875	1.006625	0.785642781699215	1	0.104774875335657	467	2015	Proximal	NS	NS
ENSG00000170234.15_1_D	ENST00000456329,ENST00001080174	ENSG00000170234.15	PWWP2A	chr5	160075881	160078168	-	160075881	160078090	2209	2	100	100	100	100	100	100	100	100	100	100	100	100	17.734306	19.668643	12.896462	14.192948	11.971347	13.321193	11.427645	11.569934	15.22502	19.021736	13.465248	19.403942	12	TRUE	100	100	0	1	1	0	2209	2209	Intermediate	NS	NS
ENSG00000174748.24_2_D	ENST00000456530	ENSG00000174748.24	RPL15	chr3	23921597	23924374	+	23921675	23924374	2699	2	100	100	100	100	100	100	78.123	100	100	100	100	100	1.502887	1.838652	1.97328	2.790843	1.512151	2.079627	1.377603	1.313056	3.445771	3.211615	2.072827	3.031694	12	TRUE	100	97.265375	-2.73462499999999	0.350616662820208	0.724781649859607	0.455167448199696	2699	2699	Intermediate	NS	NS
ENSG00000149260.20_1_P	ENST00000456580	ENSG00000149260.20	CAPN5	chr11	77123687	77124549	+	77123870	77124549	679	2	26.118	37.089	34.813	33.958	37.528	41.205	40.631	48.744	50.934	51.6	48.851	43.031	4.751768	7.572849	8.382011	9.164562	9.098511	12.764682	11.020907	12.329012	10.871625	10.340206	7.304047	8.582934	12	TRUE	48.604	37.51075	-11.09325	0.00478915724773949	0.0840571156275108	2.31974090304835	679	2285	Proximal	Lengthening	Proximal decreased
ENSG00000149260.20_2_D	ENST00000456580	ENSG00000149260.20	CAPN5	chr11	77123687	77126155	+	77123870	77126155	2285	2	73.882	62.911	65.187	66.042	62.472	58.795	59.369	51.256	49.066	48.4	51.149	56.969	13.441867	12.845397	15.695455	17.823739	15.146351	18.213927	16.103581	12.964352	10.4731	9.698889	7.647528	11.362796	12	TRUE	51.396	62.48925	11.09325	0.00478915724773949	0.0840571156275108	2.31974090304835	679	2285	Distal	Lengthening	Distal increased
ENSG00000137802.17_1_P	ENST00000456763	ENSG00000137802.17	MAPKBP1	chr15	41825208	41825617	+	41825436	41825617	181	2	52.39	37.478	62.81	53.231	53.528	59.071	59.9	63.411	57.034	50.395	64.541	55.959	6.458147	5.34863	13.237339	11.231737	6.57831	12.456535	8.77309	8.181362	6.821748	6.93104	6.286866	8.402421	12	TRUE	56.98225	55.227375	-1.754875	0.682963763508771	0.956857615080137	0.165602338376549	181	2419	Proximal	NS	NS
ENSG00000137802.17_2_D	ENST00000456763	ENSG00000137802.17	MAPKBP1	chr15	41825208	41827855	+	41825436	41827855	2419	2	47.61	62.522	37.19	46.769	46.472	40.929	40.1	36.589	42.966	49.605	35.459	44.041	5.868889	8.922638	7.837729	9.868207	5.71121	8.630704	5.873057	4.720722	5.139071	6.82233	3.454046	6.612964	12	TRUE	43.01775	44.772625	1.754875	0.682963763508771	0.956857615080137	0.165602338376549	181	2419	Distal	NS	NS
ENSG00000135999.15_2_D	ENST00000457184	ENSG00000135999.15	EPC2	chr2	148786304	148788495	+	148786377	148788495	2118	2	44.95	34.301	37.94	34.451	37.376	33.128	38.285	30.946	39.207	40.072	44.515	39.716	27.42481	26.396779	23.104718	21.745944	19.66932	18.707683	21.776957	15.397065	19.36656	21.286813	23.113924	24.300766	12	TRUE	40.8775	36.422125	-4.455375	0.0463979555955026	0.282571393939798	1.33350115507341	1191	2118	Distal	NS	NS
ENSG00000139921.15_1_P	ENST00000457354	ENSG00000139921.15	TMX1	chr14	51254340	51256041	+	51254519	51256041	1522	2	88.814	90.319	89.624	89.205	89.532	88.594	88.272	86.157	91.529	92.29	90.228	89.017	197.140669	192.361484	161.586374	143.303398	159.779825	135.051175	164.443817	172.361565	138.313252	137.317758	137.454599	127.926563	12	TRUE	90.766	88.814625	-1.951375	0.0659312691251249	0.341452355437148	1.18090856434831	1522	3027	Proximal	NS	NS
ENSG00000139921.15_2_D	ENST00000457354	ENSG00000139921.15	TMX1	chr14	51254340	51257546	+	51254519	51257546	3027	2	11.186	9.681	10.376	10.795	10.468	11.406	11.728	13.843	8.471	7.71	9.772	10.983	24.829723	20.619742	18.707879	17.341829	18.68102	17.387759	21.849222	27.693988	12.801652	11.472084	14.886686	15.782957	12	TRUE	9.234	11.185375	1.951375	0.0659312691251242	0.341452355437148	1.18090856434831	1522	3027	Distal	NS	NS
ENSG00000108671.13_1_P	ENST00000457654	ENSG00000108671.13	PSMD11	chr17	32480488	32481024	+	32480631	32481024	393	4	44.209	25.433	31.173	30.951	20.286	10.501	13.32	10.002	8.418	12.483	7.093	14.792	36.555507	17.232193	17.908662	23.269791	11.393983	6.80288	7.722912	6.241857	5.343593	9.568169	4.388957	12.275336	12	TRUE	10.6965	23.234375	12.537875	0.0235297089007021	0.203966086246193	1.62838344569269	393	2687	Proximal	Shortening	Proximal increased
ENSG00000108671.13_3_D	ENST00000457654	ENSG00000108671.13	PSMD11	chr17	32480488	32482380	+	32480631	32482380	1749	4	45.385	55.517	45.561	53.264	64.801	72.246	65.114	75.041	75.246	70.775	73.488	66.28	37.527422	37.614842	26.173914	40.044961	36.397579	46.801467	37.752686	46.832042	47.766856	54.249483	45.471748	55.004299	12	TRUE	71.44725	59.616125	-11.831125	0.02589231428675	0.212872906807211	1.58682913005775	393	2687	Intermediate	NS	NS
ENSG00000108671.13_4_D	ENST00000457654	ENSG00000108671.13	PSMD11	chr17	32480488	32483318	+	32480631	32483318	2687	4	10.406	19.05	23.266	15.786	14.913	17.253	21.566	14.958	16.336	16.742	19.419	18.928	8.60416	12.90716	13.366119	11.86798	8.376349	11.176452	12.50403	9.334986	10.370474	12.832703	12.015456	15.707854	12	TRUE	17.85625	17.14975	-0.706499999999998	0.676423491560146	0.952864328128611	0.169781318168052	393	2687	Distal	NS	NS
ENSG00000184007.23_1_D	ENST00000457805,ENST00000987851,ENST00001033889,ENST00001141648	ENSG00000184007.23	PTP4A2	chr1	31906420	31908960	-	31906420	31908823	2403	3	37.014	36.254	37.308	36.459	30.569	34.376	34.401	33.648	35.504	31.645	32.444	31.255	149.358004	124.59044	124.639933	121.717412	118.728214	129.049605	130.059147	140.975599	136.443337	130.668195	143.952917	136.773548	12	TRUE	32.712	35.003625	2.291625	0.108566549334871	0.431297578538819	0.964303965512286	191	2403	Distal	NS	NS
ENSG00000184007.23_3_P	ENST00000457805,ENST00000987851,ENST00001033889,ENST00001141648	ENSG00000184007.23	PTP4A2	chr1	31908632	31908960	-	31908632	31908823	191	3	62.986	63.746	62.692	63.541	69.431	65.624	65.599	66.352	64.496	68.355	67.556	68.745	254.158613	219.069689	209.443622	212.125609	269.666881	246.359982	248.005882	278.000997	247.856813	282.248968	299.739563	300.833969	12	TRUE	67.288	64.996375	-2.291625	0.108566549334872	0.431297578538819	0.964303965512284	191	2403	Proximal	NS	NS
ENSG00000213799.15_1_P	ENST00000458035	ENSG00000213799.15	ZNF845	chr19	53350817	53354546	+	53353588	53354546	958	2	65.213	62.005	18.412	0	29.216	17.144	35.104	29.807	50.382	37.853	0	39.616	11.531232	9.236484	2.092548	0	3.930241	2.283545	4.896222	3.289887	4.615383	3.859	0	4.840591	10	TRUE	31.96275	32.112625	0.149875000000002	0.991508133524717	1	0.00370371884605644	958	1281	Proximal	NS	NS
ENSG00000213799.15_2_D	ENST00000458035	ENSG00000213799.15	ZNF845	chr19	53350817	53354869	+	53353588	53354869	1281	2	34.787	37.995	81.588	100	70.784	82.856	64.896	70.193	49.618	62.147	100	60.384	6.15119	5.6598	9.272374	11.040272	9.522237	11.036333	9.051349	7.747341	4.545385	6.335577	9.903512	7.378107	12	TRUE	68.03725	67.887375	-0.149875000000009	0.991508133524717	1	0.00370371884605664	958	1281	Distal	NS	NS
ENSG00000011198.12_1_P	ENST00000458276,ENST00000644371,ENST00001099265,ENST00001144482	ENSG00000011198.12	ABHD5	chr3	43718442	43718800	+	43718549	43718800	251	3	30.992	40.451	57.515	44.115	36.33	44.585	41.635	49.846	48.795	47.712	47.103	42.816	25.646217	25.682782	32.110404	26.793621	18.933122	28.486606	21.608139	37.843392	36.990473	34.2458	33.51366	34.085851	12	TRUE	46.6065	43.183625	-3.422875	0.304036640257583	0.686224145257102	0.517074075263592	251	4176	Proximal	NS	NS
ENSG00000011198.12_2_D	ENST00000458276,ENST00000644371,ENST00001099265,ENST00001144482	ENSG00000011198.12	ABHD5	chr3	43718442	43720703	+	43718549	43720703	2154	3	54.449	45.84	30.058	44.665	50.81	43.144	46.172	40.085	41.08	42.802	41.587	45.277	45.057611	29.104406	16.781118	27.127827	26.478782	27.566183	23.962463	30.43316	31.142244	30.721409	29.589529	36.045168	12	TRUE	42.6865	44.402875	1.716375	0.548156727736381	0.873136641658048	0.261095251261057	251	4176	Intermediate	NS	NS
ENSG00000011198.12_3_D	ENST00000458276,ENST00000644371,ENST00001099265,ENST00001144482	ENSG00000011198.12	ABHD5	chr3	43718442	43722725	+	43718549	43722725	4176	3	14.559	13.709	12.427	11.22	12.86	12.271	12.193	10.069	10.125	9.486	11.31	11.906	12.047731	8.704042	6.937795	6.814317	6.701881	7.840074	6.32789	7.644272	7.675629	6.808901	8.047072	9.478674	12	TRUE	10.70675	12.4135	1.70675	0.0508508463363202	0.297757574633986	1.29370181449866	251	4176	Distal	NS	NS
ENSG00000164323.17_1_D	ENST00000458385	ENSG00000164323.17	CFAP97	chr4	185159664	185162925	-	185159664	185162797	3133	3	7.394	7.419	9.915	5.745	6.06	8.822	7.808	7.337	12.615	10.473	9.175	12.962	16.77928	12.736744	15.761807	8.868229	10.529254	14.087532	13.199069	14.260572	19.023501	16.744798	16.336894	23.047004	12	TRUE	11.30625	7.5625	-3.74375	0.0155349760896163	0.161851988005457	1.80868941084516	2607	3133	Distal	NS	NS
ENSG00000164323.17_2_D	ENST00000458385	ENSG00000164323.17	CFAP97	chr4	185160096	185162925	-	185160096	185162797	2701	3	21.917	25.487	35.141	24.442	31.601	34.415	33.807	29.098	34.942	35.021	44.336	35.025	49.738936	43.756089	55.864748	37.727224	54.904071	54.952923	57.149076	56.560129	52.694251	55.993666	78.942232	62.277738	12	TRUE	37.331	29.4885	-7.8425	0.034032266475104	0.24536532523118	1.46810912687088	2607	3133	Intermediate	NS	NS
ENSG00000164323.17_3_P	ENST00000458385	ENSG00000164323.17	CFAP97	chr4	185160190	185162925	-	185160190	185162797	2607	3	70.689	67.094	54.945	69.812	62.339	56.763	58.385	63.566	52.444	54.506	46.489	52.014	160.423568	115.188903	87.348621	107.755655	108.310704	90.637254	98.699021	123.557561	79.087677	87.147473	82.77614	92.486132	12	TRUE	51.36325	62.949125	11.585875	0.00181689650868998	0.0478892559444952	2.74066980961266	2607	3133	Proximal	Shortening	Proximal increased
ENSG00000242028.10_2_D	ENST00000458412,ENST00000406925,ENST00000497142,ENST00001099137,ENST00001099139,ENST00001099142	ENSG00000242028.10	HYPK	chr15	43801517	43802291	+	43801806	43802291	485	2	1.405	2.093	1.397	2.867	2.635	2.386	2.308	1.827	1.905	2.26	2.088	2.021	3.132235	4.780636	1.790464	4.475081	3.059859	3.17982	2.702142	2.396714	2.928457	3.247498	3.027684	2.99871	12	TRUE	2.0685	2.11475	0.0462500000000001	0.826817824968652	1	0.0825901691975313	67	485	Distal	NS	NS
ENSG00000242028.10_1_P	ENST00000458412,ENST00000406925,ENST00000497142,ENST00001099137,ENST00001099139,ENST00001099142,ENST00001099143	ENSG00000242028.10	HYPK	chr15	43801517	43801873	+	43801806	43801873	67	2	98.595	97.907	98.603	97.133	97.365	97.614	97.692	98.173	98.095	97.74	97.912	97.979	219.87381	223.671568	126.374244	151.638242	113.062925	130.063935	114.356796	128.767427	150.80821	140.47585	141.952614	145.381135	12	TRUE	97.9315	97.88525	-0.0462500000000006	0.826817824968651	1	0.0825901691975318	67	485	Proximal	NS	NS
ENSG00000158258.16_1_P	ENST00000458420	ENSG00000158258.16	CLSTN2	chr3	140566052	140568077	+	140566253	140568077	1824	2	26.369	0	0	12.345	37.59	38.581	40.711	35.46	42.169	28.769	36.935	21.39	0.228774	0	0	0.293268	0.306688	0.429138	0.269223	0.264399	0.96599	1.181793	1.083029	0.811295	2	TRUE	32.31575	23.882	-8.43375	0.295952838857669	0.678207502237007	0.528777489804959	1824	11144	Proximal	NS	NS
ENSG00000158258.16_2_D	ENST00000458420	ENSG00000158258.16	CLSTN2	chr3	140566052	140577397	+	140566253	140577397	11144	2	73.631	100	100	87.655	62.41	61.419	59.289	64.54	57.831	71.231	63.065	78.61	0.638804	1.607335	1.081476	2.08229	0.509195	0.683172	0.392082	0.481236	1.324768	2.926111	1.849223	2.981513	7	TRUE	67.68425	76.118	8.43375	0.295952838857669	0.678207502237007	0.528777489804959	1824	11144	Distal	NS	NS
ENSG00000101290.16_2_D	ENST00000460006	ENSG00000101290.16	CDS2	chr20	5190101	5197887	+	5190234	5197887	7653	2	53.362	69.117	69.154	68.338	58.572	65.506	65.262	62.907	56.603	61.815	55.305	57.588	21.207166	30.595505	25.313408	31.82738	21.629171	28.245456	23.131446	27.070992	23.636815	23.961646	20.29058	23.07627	12	TRUE	57.82775	64.02725	6.19949999999999	0.0288826145662716	0.225328520704243	1.53936349530225	664	7653	Distal	NS	NS
ENSG00000101290.16_1_P	ENST00000460006,ENST00001095078	ENSG00000101290.16	CDS2	chr20	5190101	5191354	+	5190690	5191354	664	2	46.638	30.883	30.846	31.662	41.428	34.494	34.738	37.093	43.397	38.185	44.695	42.412	18.534832	13.67085	11.290901	14.746244	15.298119	14.873702	12.312729	15.96213	18.122227	14.801833	16.397982	16.995121	12	TRUE	42.17225	35.97275	-6.1995	0.0288826145662715	0.225328520704243	1.53936349530225	664	7653	Proximal	NS	NS
ENSG00000181090.23_2_D	ENST00000460843,ENST00001063685,ENST00001063686	ENSG00000181090.23	EHMT1	chr9	137834772	137836127	+	137834953	137836127	1174	2	100	100	100	100	100	100	100	100	100	100	100	100	14.997635	15.889866	14.170388	21.496415	16.188819	23.624552	16.309746	14.450949	19.726862	21.610806	10.204399	23.57065	12	TRUE	100	100	0	1	1	0	1174	1174	Intermediate	NS	NS
ENSG00000114098.20_1_P	ENST00000461822,ENST00001124530,ENST00001124531,ENST00001145090	ENSG00000114098.20	ARMC8	chr3	138295858	138296550	+	138296026	138296550	524	2	69.005	65.083	68.216	68.694	67.487	55.677	66.347	63.719	73.689	69.829	66.883	66.699	17.239549	16.953922	16.532043	16.908115	15.920552	11.225732	16.066638	12.179486	17.897919	17.369117	13.536943	16.17965	12	TRUE	69.275	65.5285	-3.7465	0.134876121849855	0.482050279978738	0.870064929992627	524	2363	Proximal	NS	NS
ENSG00000114098.20_2_D	ENST00000461822,ENST00001124530,ENST00001124531,ENST00001145090	ENSG00000114098.20	ARMC8	chr3	138295858	138298389	+	138296026	138298389	2363	2	30.995	34.917	31.784	31.306	32.513	44.323	33.653	36.281	26.311	30.171	33.117	33.301	7.743374	9.095922	7.702856	7.70563	7.66996	8.93669	8.149607	6.934933	6.390671	7.504565	6.702721	8.078234	12	TRUE	30.725	34.4715	3.7465	0.134876121849855	0.482050279978738	0.870064929992626	524	2363	Distal	NS	NS
ENSG00000148719.18_1_D	ENST00000461919,ENST00001017397,ENST00001017398,ENST00001017399,ENST00000338820	ENSG00000148719.18	DNAJB12	chr10	72332830	72335931	-	72332830	72334567	1737	2	100	100	100	100	100	100	100	100	100	100	100	100	7.46969	8.078089	7.473262	9.467448	6.255957	8.264893	6.892486	5.941989	6.218005	6.734009	5.095656	7.678802	12	TRUE	100	100	0	1	1	0	1737	1737	Intermediate	NS	NS
ENSG00000171792.13_2_D	ENST00000461997	ENSG00000171792.13	RHNO1	chr12	2887910	2889460	+	2888459	2889460	1001	2	64.592	83.895	83.828	92.384	88.192	70.277	86.518	83.217	92.916	93.788	77.45	82.804	45.675947	54.413638	53.853348	55.575074	57.217063	45.741984	55.201402	64.145683	57.480809	64.082893	59.786391	63.128201	12	TRUE	86.7395	81.612875	-5.12662499999999	0.354157626456756	0.727309348589191	0.450803401635115	553	1001	Distal	NS	NS
ENSG00000171792.13_1_P	ENST00000461997,ENST00000949626	ENSG00000171792.13	RHNO1	chr12	2887910	2889012	+	2888459	2889012	553	2	35.408	16.105	16.172	7.616	11.808	29.723	13.482	16.783	7.084	6.212	22.55	17.196	25.038166	10.445817	10.389515	4.581503	7.66095	19.345718	8.601716	12.936367	4.382172	4.244212	17.407004	13.110126	12	TRUE	13.2605	18.387125	5.126625	0.354157626456755	0.727309348589191	0.450803401635116	553	1001	Proximal	NS	NS
ENSG00000075391.20_4_D	ENST00000462775,ENST00000696607,ENST00000902905,ENST00001019556,ENST00001144585	ENSG00000075391.20	RASAL2	chr1	178473074	178481206	+	178473239	178481206	7967	4	14.078	16.039	14.829	13.338	9.297	10.936	11.77	13.252	8.275	12.756	7.051	11.061	3.092584	2.638246	2.300759	1.941474	1.529117	2.049833	2.367466	2.26408	0.818978	1.537642	0.767155	1.715607	10	TRUE	9.78575	12.942375	3.156625	0.0885068640898015	0.38951029870471	1.05302304658212	4141	7967	Distal	NS	NS
ENSG00000140718.24_1_P	ENST00000463855	ENSG00000140718.24	FTO	chr16	54111761	54113404	+	54111915	54113404	1489	3	52.097	49.946	30.296	38.689	38.785	34.67	32.942	34.086	36.828	29.146	37.697	34.216	21.011568	19.290129	9.913614	16.455366	14.197508	13.442067	11.508211	10.774444	16.738914	13.015952	13.321017	16.140242	12	TRUE	34.47175	38.938875	4.467125	0.220428111246153	0.590276379399803	0.656733020616213	1489	2548	Proximal	NS	NS
ENSG00000140718.24_2_D	ENST00000463855	ENSG00000140718.24	FTO	chr16	54111761	54114463	+	54111915	54114463	2548	3	47.585	49.635	69.427	61.064	61.01	64.92	66.764	65.638	62.883	70.431	62.018	65.366	19.191705	19.169919	22.718671	25.972187	22.333549	25.17039	23.324066	20.74774	28.581478	31.452599	21.915563	30.834369	12	TRUE	65.1745	60.755375	-4.41912499999999	0.223693019167818	0.594367261996484	0.650347568805478	1489	2548	Distal	NS	NS
ENSG00000123595.10_1_P	ENST00000464506	ENSG00000123595.10	RAB9A	chrX	13708720	13709658	+	13709352	13709658	306	2	87.814	87.692	88.427	84.066	82.634	87.313	84.277	89.076	84.366	88.492	88.173	83.346	41.976612	35.042134	29.347902	31.890464	37.278681	41.870028	34.455428	36.857981	21.186014	25.456873	22.58298	22.499475	12	TRUE	86.09425	86.412375	0.318124999999995	0.845518836891166	1	0.0728767125289699	306	1154	Proximal	NS	NS
ENSG00000123595.10_2_D	ENST00000464506	ENSG00000123595.10	RAB9A	chrX	13708720	13710506	+	13709352	13710506	1154	2	12.186	12.308	11.573	15.934	17.366	12.687	15.723	10.924	15.634	11.508	11.827	16.654	5.8251	4.918397	3.8409	6.044532	7.834227	6.083738	6.428237	4.520291	3.926129	3.310586	3.029014	4.495948	12	TRUE	13.90575	13.587625	-0.318125	0.845518836891163	1	0.0728767125289712	306	1154	Distal	NS	NS
ENSG00000143183.20_2_D	ENST00000464650,ENST00000994993,ENST00000994997,ENST00001082050	ENSG00000143183.20	TMCO1	chr1	165724292	165728121	-	165724292	165727936	3644	4	3.775	4.156	3.2	2.991	2.954	3.369	3.374	2.885	1.575	1.653	1.34	1.729	31.174983	27.874361	24.934828	20.076065	20.98999	20.897348	24.339707	21.540171	9.703435	10.400053	10.103729	11.410446	12	TRUE	1.57425	3.338	1.76375	1.98496718068193e-06	0.00235865906476688	5.70224666943818	399	3644	Distal	NS	NS
ENSG00000139910.21_1_D	ENST00000465357	ENSG00000139910.21	NOVA1	chr14	26445888	26448963	-	26445888	26447958	2070	2	100	100	100	100	100	100	100	100	100	100	100	100	9.006013	11.335355	8.486298	8.925422	7.36836	8.109964	7.078068	3.745423	9.300757	13.917989	7.390377	11.879876	12	TRUE	100	100	0	1	1	0	2070	2070	Intermediate	NS	NS
ENSG00000109689.21_1_P	ENST00000465503	ENSG00000109689.21	STIM2	chr4	27022518	27023966	+	27022996	27023966	970	2	0	10.978	49.056	63.962	42.236	46.562	42.607	55.076	56.445	63.344	72.153	50.833	0	4.363022	19.969909	26.215864	30.069555	33.620251	25.622644	33.086567	11.253359	13.874149	17.222657	13.587657	11	TRUE	60.69375	38.809625	-21.884125	0.0358015505486869	0.24929290920331	1.44609816385455	970	1191	Proximal	Lengthening	Proximal decreased
ENSG00000109689.21_2_D	ENST00000465503	ENSG00000109689.21	STIM2	chr4	27022518	27024187	+	27022996	27024187	1191	2	100	89.022	50.944	36.038	57.764	53.438	57.393	44.924	43.555	36.656	27.847	49.167	53.104528	35.382002	20.738897	14.770577	41.125224	38.5845	34.515084	26.987546	8.683377	8.028819	6.646971	13.142292	12	TRUE	39.30625	61.190375	21.884125	0.0358015505486869	0.24929290920331	1.44609816385455	970	1191	Distal	Lengthening	Distal increased
ENSG00000111832.14_1_P	ENST00000466444	ENSG00000111832.14	RWDD1	chr6	116592979	116593275	+	116593101	116593275	174	3	98.181	97.164	97.979	97.934	98.203	97.201	97.866	97.641	98.229	97.857	98.366	97.55	145.880494	110.175476	150.459134	115.427027	132.320166	93.59143	135.498651	119.564287	141.876898	135.748091	169.115656	142.336023	12	TRUE	98.0005	97.771125	-0.229375000000005	0.360392554520417	0.733761353415444	0.443224189846412	174	4574	Proximal	NS	NS
ENSG00000111832.14_3_D	ENST00000466444	ENSG00000111832.14	RWDD1	chr6	116592979	116597675	+	116593101	116597675	4574	3	1.819	2.836	2.021	2.066	1.797	2.799	2.134	2.359	1.771	1.497	1.634	1.941	2.703081	3.216217	3.103972	2.434463	2.420789	2.695244	2.955276	2.888602	2.557492	2.076058	2.809969	2.832712	12	TRUE	1.71075	2.228875	0.518125	0.012909257157282	0.145825127888182	1.88909874780138	174	4574	Distal	NS	NS
ENSG00000144867.15_1_P	ENST00000466490	ENSG00000144867.15	SRPRB	chr3	133819552	133820681	+	133819766	133820681	915	3	95.03	88.729	83.33	84.305	77.775	79.566	79.279	84.348	87.539	84.996	86.565	85.728	77.95224	64.907535	49.488789	56.765719	51.882413	51.83798	47.831829	62.503068	60.445278	59.123342	73.186733	68.396178	12	TRUE	86.207	84.04525	-2.16175	0.32902216516534	0.713058109115326	0.482774844041676	915	1726	Proximal	NS	NS
ENSG00000144867.15_2_D	ENST00000466490	ENSG00000144867.15	SRPRB	chr3	133819552	133820806	+	133819766	133820806	1040	3	0	5.729	10.009	8.755	13.267	12.568	12.414	8.226	5.396	8.775	8.402	8.641	0	4.190976	5.943935	5.894865	8.850386	8.188044	7.489755	6.095671	3.72589	6.10414	7.10371	6.894065	11	TRUE	7.8035	8.871	1.0675	0.55679603296121	0.879539185056323	0.25430386763096	915	1726	Intermediate	NS	NS
ENSG00000144867.15_3_D	ENST00000466490	ENSG00000144867.15	SRPRB	chr3	133819552	133821492	+	133819766	133821492	1726	3	4.97	5.542	6.661	6.941	8.958	7.866	8.307	7.425	7.065	6.229	5.033	5.631	4.076742	4.053956	3.956089	4.673519	5.975883	5.124726	5.012098	5.502297	4.878097	4.333033	4.2548	4.492443	12	TRUE	5.9895	7.08375	1.09425	0.124115368526746	0.458642125490553	0.906174438862974	915	1726	Distal	NS	NS
ENSG00000196262.17_1_S	ENST00000468812	ENSG00000196262.17	PPIA	chr7	44801286	44803117	+	44801422	44803117	1695	2	100	100	100	100	100	100	100	100	100	100	100	100	90.752866	95.930155	104.709898	105.40821	83.565154	102.632357	95.651272	99.292862	97.719955	104.680426	95.537568	93.654032	12	TRUE	100	100	0	1	1	0	33	1695	Distal	NS	NS
ENSG00000173812.13_1_S	ENST00000469257	ENSG00000173812.13	EIF1	chr17	41690781	41692668	+	41690826	41692668	1842	3	100	100	100	100	100	100	100	100	100	100	100	100	20.135456	20.837412	20.525288	24.850836	18.755187	18.814545	17.900864	16.135331	31.819362	28.214966	25.798798	29.67629	12	TRUE	100	100	0	1	1	0	820	1842	Distal	NS	NS
ENSG00000134330.20_1_P	ENST00000470914,ENST00001097156,ENST00001144288	ENSG00000134330.20	IAH1	chr2	9488146	9488462	+	9488329	9488462	133	2	67.014	76.704	62.695	69.028	64.964	69.126	66.429	61.546	74.837	68.037	66.986	71.735	171.805399	227.000156	188.757484	187.396193	196.990354	187.174928	202.445329	192.24882	154.069253	119.432306	159.748255	131.804332	12	TRUE	70.39875	67.18825	-3.21050000000001	0.226819078704295	0.598492229918066	0.644320417911796	133	293	Proximal	NS	NS
ENSG00000134330.20_2_D	ENST00000470914,ENST00001097156,ENST00001144288	ENSG00000134330.20	IAH1	chr2	9488146	9488622	+	9488329	9488622	293	2	32.986	23.296	37.305	30.972	35.036	30.874	33.571	38.454	25.163	31.963	33.014	28.265	84.56641	68.942712	112.312975	84.080381	106.239524	83.597163	102.310052	120.115165	51.804838	56.107654	78.731341	51.932246	12	TRUE	29.60125	32.81175	3.2105	0.226819078704297	0.598492229918066	0.644320417911792	133	293	Distal	NS	NS
ENSG00000162642.16_1_D	ENST00000471115	ENSG00000162642.16	C1orf52	chr1	85249952	85252702	-	85249952	85252628	2676	3	8.539	8.386	7.593	7.698	6.418	5.672	5.804	5.31	7.36	8.741	6.009	8.257	9.796042	9.990679	8.560552	8.163278	7.358497	5.929489	6.027054	4.712731	7.541127	8.610328	6.352012	8.104944	12	TRUE	7.59175	6.9275	-0.66425	0.40845561375345	0.767734686781605	0.38885513068431	661	2676	Distal	NS	NS
